product_id,category,forecast_date,yhat,yhat_lower,yhat_upper,mean_mape
P001,electronics,2026-01-22,142.31541426322042,108.34271730945426,176.4721533042496,15.992830570581548
P001,electronics,2026-01-23,146.21909605611714,112.51483971084828,179.7022183596486,15.992830570581548
P001,electronics,2026-01-24,143.27594202179614,110.54804535664424,175.285387370465,15.992830570581548
P001,electronics,2026-01-25,144.79719782531632,112.37609884901342,178.25743297229275,15.992830570581548
P001,electronics,2026-01-26,152.78641992551098,117.61404702759248,186.22489548415433,15.992830570581548
P001,electronics,2026-01-27,149.7649208046688,115.62280533365235,182.99564106771183,15.992830570581548
P001,electronics,2026-01-28,156.37217267736855,121.68604808714808,191.89245169437928,15.992830570581548
P001,electronics,2026-01-29,154.5262075223874,121.34050698502186,188.67047817651317,15.992830570581548
P001,electronics,2026-01-30,157.71466876417327,121.55733058961428,189.8148706094467,15.992830570581548
P001,electronics,2026-01-31,153.74749043237142,118.44228641359054,186.1332423801715,15.992830570581548
P001,electronics,2026-02-01,153.9970410177895,119.62621190492918,186.14118121152683,15.992830570581548
P001,electronics,2026-02-02,160.5192960772172,126.57532672919967,196.4758542926097,15.992830570581548
P001,electronics,2026-02-03,155.86433274531964,123.83438189343703,193.06559524607917,15.992830570581548
P001,electronics,2026-02-04,160.75209159734996,126.86412649523831,195.31940121632692,15.992830570581548
P001,electronics,2026-02-05,157.1289783294063,121.59974431693635,195.00848363354797,15.992830570581548
P001,electronics,2026-02-06,158.55126184300644,121.20656246316148,190.28995531466308,15.992830570581548
P001,electronics,2026-02-07,152.86025272623394,118.92509595242385,186.4978377069437,15.992830570581548
P001,electronics,2026-02-08,151.48693812253956,117.01736682776625,185.09551038846405,15.992830570581548
P001,electronics,2026-02-09,156.5284108549747,122.38225139247515,189.8296809115405,15.992830570581548
P001,electronics,2026-02-10,150.5440413446506,116.73550238769144,184.10398954650864,15.992830570581548
P001,electronics,2026-02-11,154.30742609396373,118.92434206137645,189.48335740171868,15.992830570581548
P001,electronics,2026-02-12,149.7601917308229,114.71295383551445,182.37520691379535,15.992830570581548
P001,electronics,2026-02-13,150.48888022728434,116.22478156620865,184.88223329948786,15.992830570581548
P001,electronics,2026-02-14,144.3238720533941,111.48850521828774,180.46475923716287,15.992830570581548
P001,electronics,2026-02-15,142.70982453848714,110.06549313067548,176.74373504229405,15.992830570581548
P001,electronics,2026-02-16,147.73869863112301,116.24476560171406,180.6884581295486,15.992830570581548
P001,electronics,2026-02-17,141.93293960309782,108.9071927694672,178.58555193169445,15.992830570581548
P001,electronics,2026-02-18,146.07489661469674,112.13258899446605,178.99626300112385,15.992830570581548
P001,electronics,2026-02-19,142.05903172764587,109.79473681779783,176.0761212332745,15.992830570581548
P001,electronics,2026-02-20,143.463381247907,108.31959549519122,178.28148728470944,15.992830570581548
P001,electronics,2026-02-21,138.0731712018782,102.13217919017423,170.84644092911353,15.992830570581548
P001,electronics,2026-02-22,137.31784251252753,104.95871844757902,170.5517905388413,15.992830570581548
P001,electronics,2026-02-23,143.26127670988313,107.99879516931558,176.91943002200392,15.992830570581548
P001,electronics,2026-02-24,138.3723927472079,104.2151391207785,170.95664181185893,15.992830570581548
P001,electronics,2026-02-25,143.4322449369514,108.33984634845574,179.86764328129286,15.992830570581548
P001,electronics,2026-02-26,140.2846441115907,107.46974947496403,175.85236359943528,15.992830570581548
P001,electronics,2026-02-27,142.50200794223625,110.21387352023497,176.4292447432133,15.992830570581548
P001,electronics,2026-02-28,137.83329860319876,104.20248388891261,173.01637810821418,15.992830570581548
P001,electronics,2026-03-01,137.70709809403812,104.7893284553088,172.89666035343453,15.992830570581548
P002,apparel,2026-01-01,111.15039689724286,83.04472121937616,137.89060957551823,12.465658384851912
P002,apparel,2026-01-02,113.67935127709427,85.40696560508248,140.86861117297536,12.465658384851912
P002,apparel,2026-01-03,113.49272363160576,85.09060071356858,141.83983615918814,12.465658384851912
P002,apparel,2026-01-04,115.7551725841627,88.99479327360412,143.92807617682328,12.465658384851912
P002,apparel,2026-01-05,117.0966333311863,90.9827891089601,143.73477994919853,12.465658384851912
P002,apparel,2026-01-06,116.21089915579022,90.78250591010952,145.07263866230528,12.465658384851912
P002,apparel,2026-01-07,113.23146188531615,84.44749644824371,139.87557333229464,12.465658384851912
P002,apparel,2026-01-08,111.61942163234458,84.46248494130958,138.79972087003796,12.465658384851912
P002,apparel,2026-01-09,113.71582374445336,87.7964152067665,141.72463493339686,12.465658384851912
P002,apparel,2026-01-10,113.13690735091768,85.8287556213952,140.0290415967092,12.465658384851912
P002,apparel,2026-01-11,115.06175121051062,87.0366313694918,143.6829684115485,12.465658384851912
P002,apparel,2026-01-12,116.12784428374086,88.63921689805989,142.22125347142236,12.465658384851912
P002,apparel,2026-01-13,115.03442149052506,88.16479368300821,141.54821328839202,12.465658384851912
P002,apparel,2026-01-14,111.91782624047379,84.69411266603673,138.9192510574887,12.465658384851912
P002,apparel,2026-01-15,110.24026691621751,83.32351158856976,136.64706564944552,12.465658384851912
P002,apparel,2026-01-16,112.34010829773379,86.08544600832471,140.46731083707164,12.465658384851912
P002,apparel,2026-01-17,111.82369613904811,85.44958214145198,140.26548571770599,12.465658384851912
P002,apparel,2026-01-18,113.86299453538199,88.65674231781318,139.96286693407146,12.465658384851912
P002,apparel,2026-01-19,115.0819989995296,84.36661528241251,143.58319964434622,12.465658384851912
P002,apparel,2026-01-20,114.16564645439125,89.37786847521829,140.98203223101027,12.465658384851912
P002,apparel,2026-01-21,111.23547311941256,85.83435131713053,139.86707656766055,12.465658384851912
P002,apparel,2026-01-22,109.73991746664039,84.46893466707961,139.0271566108779,12.465658384851912
P002,apparel,2026-01-23,112.00316784406773,83.89030012048421,141.1834647974167,12.465658384851912
P002,apparel,2026-01-24,111.61404553875394,84.50552434863293,140.37504733046484,12.465658384851912
P002,apparel,2026-01-25,113.73397947887439,85.76547811409424,142.31532410479753,12.465658384851912
P002,apparel,2026-01-26,114.97445808173302,88.03952751317895,141.6598395555845,12.465658384851912
P002,apparel,2026-01-27,114.01155219430261,87.1212647625857,141.1918080546873,12.465658384851912
P002,apparel,2026-01-28,110.96174667102927,81.76513398206376,141.76151876259738,12.465658384851912
P002,apparel,2026-01-29,109.27351023593758,81.34991920505023,138.2663899725714,12.465658384851912
P002,apparel,2026-01-30,111.274269563229,83.60124175838972,138.69340419840924,12.465658384851912
P002,apparel,2026-01-31,110.55578366869784,83.31050881809428,137.76525241084096,12.465658384851912
P002,apparel,2026-02-01,112.2917687879318,84.63390919163366,139.14407315271313,12.465658384851912
P002,apparel,2026-02-02,113.10560338041635,85.83426786759158,140.2471812003618,12.465658384851912
P002,apparel,2026-02-03,111.68960495871042,84.88982413492378,137.00647130547938,12.465658384851912
P002,apparel,2026-02-04,108.18013056208144,80.89178011325978,134.58717411879618,12.465658384851912
P002,apparel,2026-02-05,106.04949253229348,78.8673636609157,137.6126754098051,12.465658384851912
P002,apparel,2026-02-06,107.65015230447361,76.59057616093128,133.77067388179276,12.465658384851912
P002,apparel,2026-02-07,106.59572401062115,79.33952405354854,133.672619283382,12.465658384851912
P002,apparel,2026-02-08,108.08746140647897,80.34466254204222,135.53803824497578,12.465658384851912
P002,apparel,2026-02-09,108.77152928343294,83.59977364084607,137.59814540714714,12.465658384851912
P002,apparel,2026-02-10,107.36247334929155,78.29898140172664,135.4455212362464,12.465658384851912
P002,apparel,2026-02-11,104.01717554066711,76.95762346984664,131.60129264573328,12.465658384851912
P002,apparel,2026-02-12,102.22686493908323,75.02498632539826,128.18624538146292,12.465658384851912
P002,apparel,2026-02-13,104.35845535386692,77.07366840727512,130.85442917410992,12.465658384851912
P002,apparel,2026-02-14,104.03128329041785,77.10860687958825,132.8589313897147,12.465658384851912
P002,apparel,2026-02-15,106.45274375089788,79.77477532450168,134.43962339838998,12.465658384851912
P002,apparel,2026-02-16,108.26559145094592,79.87998230230019,135.46696123488232,12.465658384851912
P002,apparel,2026-02-17,108.17623300545804,82.33196718304272,135.92977117686192,12.465658384851912
P002,apparel,2026-02-18,106.32831611974954,77.55490958492003,134.84840202152495,12.465658384851912
P002,apparel,2026-02-19,106.1957434788402,77.39436764926747,134.0218515206041,12.465658384851912
P002,apparel,2026-02-20,110.12216541234748,80.67108226028135,137.8917089726389,12.465658384851912
P002,apparel,2026-02-21,111.69453802107574,84.40062753096716,139.7950410726238,12.465658384851912
P002,apparel,2026-02-22,116.0890364184617,88.41716600093294,146.22649143621584,12.465658384851912
P002,apparel,2026-02-23,119.90952351885777,92.51485813738185,147.54183953206336,12.465658384851912
P002,apparel,2026-02-24,121.8217770788692,91.4239127679253,149.54014686068444,12.465658384851912
P002,apparel,2026-02-25,121.92776587895085,94.96540806922003,148.62394859543957,12.465658384851912
P002,apparel,2026-02-26,123.66062726984508,97.06712497768106,152.54591958409472,12.465658384851912
P002,apparel,2026-02-27,129.3231524355205,99.67877680617883,156.82088645289238,12.465658384851912
P002,apparel,2026-02-28,132.45885149171062,107.5078916077883,161.67045843714433,12.465658384851912
P002,apparel,2026-03-01,138.20865682040315,109.1792226992635,166.88295847351733,12.465658384851912
P003,electronics,2026-01-01,169.81670619216897,140.0454599129765,199.93269940667653,15.406519165110929
P003,electronics,2026-01-02,167.54879987981263,138.80800990342118,199.0353679181474,15.406519165110929
P003,electronics,2026-01-03,166.21264134485963,135.50100274600663,196.10178967220617,15.406519165110929
P003,electronics,2026-01-04,154.91013060423023,126.44121574475474,184.72009611399582,15.406519165110929
P003,electronics,2026-01-05,150.289902954457,119.24128653254638,179.28233720053623,15.406519165110929
P003,electronics,2026-01-06,145.89229758470407,115.71715082224082,175.76353833653687,15.406519165110929
P003,electronics,2026-01-07,139.2684479083482,109.13669885892845,169.1520161052482,15.406519165110929
P003,electronics,2026-01-08,134.63771272776503,101.66373660347132,164.8841313345492,15.406519165110929
P003,electronics,2026-01-09,134.69393546497184,102.98704102861493,165.8952707320768,15.406519165110929
P003,electronics,2026-01-10,136.02044666528417,104.07597382388509,166.68410620043886,15.406519165110929
P003,electronics,2026-01-11,127.64812096741821,95.23747671670719,155.89974333874986,15.406519165110929
P003,electronics,2026-01-12,126.18112217101894,96.19545791180242,156.32804203079246,15.406519165110929
P003,electronics,2026-01-13,125.08526462164541,92.74597385429675,155.42146381667376,15.406519165110929
P003,electronics,2026-01-14,121.83992352443741,92.11307164183658,151.07908390622126,15.406519165110929
P003,electronics,2026-01-15,120.60019558950043,90.4265272721409,151.52143877972426,15.406519165110929
P003,electronics,2026-01-16,123.99540894919679,95.84174137371254,154.6181686127098,15.406519165110929
P003,electronics,2026-01-17,128.5404645993643,97.71531429010223,159.98457647485623,15.406519165110929
P003,electronics,2026-01-18,123.19374103802092,93.69631090605192,152.71672973810146,15.406519165110929
P003,electronics,2026-01-19,124.52450236599486,93.5372978883909,152.17130162701346,15.406519165110929
P003,electronics,2026-01-20,125.94424491035127,94.44667486834652,157.20193126665765,15.406519165110929
P003,electronics,2026-01-21,124.89075191321865,93.06133735151808,153.74086937800732,15.406519165110929
P003,electronics,2026-01-22,125.49406086736208,96.06260171706613,155.61017143677083,15.406519165110929
P003,electronics,2026-01-23,130.36608139347794,101.24112403590551,159.89383483890876,15.406519165110929
P003,electronics,2026-01-24,136.00694576537285,105.96673416775864,168.72872468084327,15.406519165110929
P003,electronics,2026-01-25,131.36128167151782,102.04218840664174,160.28375461528805,15.406519165110929
P003,electronics,2026-01-26,133.02569511122834,102.04179690150038,161.45643278767028,15.406519165110929
P003,electronics,2026-01-27,134.4214487538546,105.02642805022752,164.0615833906708,15.406519165110929
P003,electronics,2026-01-28,133.00898688373982,100.55824081555544,164.057339718343,15.406519165110929
P003,electronics,2026-01-29,132.95605934331815,103.5691585042119,162.18707386809828,15.406519165110929
P003,electronics,2026-01-30,136.9168647676785,105.49539790458044,165.72918813847463,15.406519165110929
P003,electronics,2026-01-31,141.43193614226527,111.16980761769113,169.3784482269932,15.406519165110929
P003,electronics,2026-02-01,135.4814537956291,107.27417617851262,166.84833080036424,15.406519165110929
P003,electronics,2026-02-02,135.73165452400676,103.3422397998774,165.16435980105328,15.406519165110929
P003,electronics,2026-02-03,135.6479003125893,107.37071167766649,165.4210316978034,15.406519165110929
P003,electronics,2026-02-04,132.73896123410373,103.01453287621071,162.8616575190844,15.406519165110929
P003,electronics,2026-02-05,131.2268281303892,99.40248170119239,161.21078606204097,15.406519165110929
P003,electronics,2026-02-06,133.81516627744622,104.29301585187974,163.16019126224438,15.406519165110929
P003,electronics,2026-02-07,137.08277549936366,107.79360459094686,166.9767085994158,15.406519165110929
P003,electronics,2026-02-08,130.03423192368933,99.26365692322669,160.46446758013693,15.406519165110929
P003,electronics,2026-02-09,129.38574871970377,99.72557011892759,159.2297394215275,15.406519165110929
P003,electronics,2026-02-10,128.6193789795519,98.28716973736739,159.1756714837322,15.406519165110929
P003,electronics,2026-02-11,125.25799464306796,95.83813196819504,154.14361867557696,15.406519165110929
P003,electronics,2026-02-12,123.53789117663985,93.77089310324145,153.40235161648252,15.406519165110929
P003,electronics,2026-02-13,126.16778694336529,94.55577651205739,156.04090026711756,15.406519165110929
P003,electronics,2026-02-14,129.71718888808735,100.7108350105518,160.54602797230368,15.406519165110929
P003,electronics,2026-02-15,123.16575147722224,91.40058420444174,155.202967382517,15.406519165110929
P003,electronics,2026-02-16,123.22999558346149,93.06908044581897,153.51253020647496,15.406519165110929
P003,electronics,2026-02-17,123.36003101461392,93.07942577590313,152.8627566148119,15.406519165110929
P003,electronics,2026-02-18,121.04655798453663,89.87379391122909,151.72293448460115,15.406519165110929
P003,electronics,2026-02-19,120.49749568557895,91.17125599724015,149.93650334241806,15.406519165110929
P003,electronics,2026-02-20,124.38863221440383,95.71936172191508,156.56849226769967,15.406519165110929
P003,electronics,2026-02-21,129.2478453016783,97.07765500005671,159.48802517829643,15.406519165110929
P003,electronics,2026-02-22,124.00394902470491,95.71111103961357,153.5426119671077,15.406519165110929
P003,electronics,2026-02-23,125.35484444412543,93.714070907154,157.23606390852316,15.406519165110929
P003,electronics,2026-02-24,126.70712614308312,96.74086704907549,156.07436010061872,15.406519165110929
P003,electronics,2026-02-25,125.51525519620881,96.97093724674633,155.60992371494083,15.406519165110929
P003,electronics,2026-02-26,125.96214518233516,97.02416712972602,155.43765907734897,15.406519165110929
P003,electronics,2026-02-27,130.70118689126585,100.28808124479212,160.923575098118,15.406519165110929
P003,electronics,2026-02-28,136.2358508949347,106.90822735511081,168.6446118773776,15.406519165110929
P003,electronics,2026-03-01,131.46736867954837,99.54822748292956,163.11758630129992,15.406519165110929
P004,electronics,2026-01-01,133.85365260100426,113.9968344636263,154.1201037715836,14.848997450661892
P004,electronics,2026-01-02,130.36676913125152,110.68464071737158,152.17506553840167,14.848997450661892
P004,electronics,2026-01-03,127.90834861754153,107.06842287662691,149.0775421659843,14.848997450661892
P004,electronics,2026-01-04,125.20424366317621,104.59888025711169,146.64779980329212,14.848997450661892
P004,electronics,2026-01-05,119.72926322846745,98.85935910248801,140.8873455465354,14.848997450661892
P004,electronics,2026-01-06,118.13018966478352,96.3608545465867,139.05565553772064,14.848997450661892
P004,electronics,2026-01-07,115.43492142296276,93.50255338086755,136.08104761805055,14.848997450661892
P004,electronics,2026-01-08,110.42681039782182,89.98949925886002,130.6974962668631,14.848997450661892
P004,electronics,2026-01-09,108.29469175620692,87.65155181015702,128.60413565940442,14.848997450661892
P004,electronics,2026-01-10,107.38794861355792,86.85083816621881,127.60932628019178,14.848997450661892
P004,electronics,2026-01-11,106.39250497191885,83.53732429229424,128.24435016988974,14.848997450661892
P004,electronics,2026-01-12,102.73839906019158,80.50022538514438,123.84888613423088,14.848997450661892
P004,electronics,2026-01-13,103.04455418087858,82.3562535101597,123.87688243987844,14.848997450661892
P004,electronics,2026-01-14,102.28767980074147,82.38462305749584,122.93239915994765,14.848997450661892
P004,electronics,2026-01-15,99.20820250542364,79.00449029436648,119.35718579021184,14.848997450661892
P004,electronics,2026-01-16,98.96654405952496,78.2602123550986,120.29161758465234,14.848997450661892
P004,electronics,2026-01-17,99.87282322773409,80.32172188764713,121.72512263455155,14.848997450661892
P004,electronics,2026-01-18,100.57793328990074,79.37660397636338,123.69193122616579,14.848997450661892
P004,electronics,2026-01-19,98.47867573792476,77.82144566348954,119.46345749863659,14.848997450661892
P004,electronics,2026-01-20,100.18382173697015,78.8440618630169,122.27018019639408,14.848997450661892
P004,electronics,2026-01-21,100.64215016830846,79.22130635237889,120.85230888382814,14.848997450661892
P004,electronics,2026-01-22,98.57921226653897,78.71483816922833,120.70942335489504,14.848997450661892
P004,electronics,2026-01-23,99.15898280312634,78.51955497822021,121.74913239427892,14.848997450661892
P004,electronics,2026-01-24,100.68723496383473,80.36934199804301,121.30654187865295,14.848997450661892
P004,electronics,2026-01-25,101.81667768568289,80.42303806557452,121.45482825146175,14.848997450661892
P004,electronics,2026-01-26,99.94859389065107,79.40566827994823,120.22193211860328,14.848997450661892
P004,electronics,2026-01-27,101.71913571509621,80.90547913682973,123.63327950191261,14.848997450661892
P004,electronics,2026-01-28,102.08547125310153,81.69347501769685,122.44316799199494,14.848997450661892
P004,electronics,2026-01-29,99.79241158807963,79.26396500749033,121.23860122839938,14.848997450661892
P004,electronics,2026-01-30,100.03854710411952,79.44288956985041,121.09198359646038,14.848997450661892
P004,electronics,2026-01-31,101.15251428169061,80.12475313432043,121.77338948595282,14.848997450661892
P004,electronics,2026-02-01,101.81153874481436,81.09782275235507,123.03030845460418,14.848997450661892
P004,electronics,2026-02-02,99.43906718438998,77.31913897778384,122.00936857438676,14.848997450661892
P004,electronics,2026-02-03,100.71094067065576,79.78396060958855,120.15431758424587,14.848997450661892
P004,electronics,2026-02-04,100.59945684565199,78.71401038667007,122.17760085138835,14.848997450661892
P004,electronics,2026-02-05,97.86983103101632,75.57805183673011,117.97986735178633,14.848997450661892
P004,electronics,2026-02-06,97.75095199976285,76.0727066464914,116.73143989284556,14.848997450661892
P004,electronics,2026-02-07,98.58483074014607,76.607899841035,119.00119046474609,14.848997450661892
P004,electronics,2026-02-08,99.0589836553841,79.06941524660228,120.58380804396931,14.848997450661892
P004,electronics,2026-02-09,96.60062168295515,75.19357520582736,115.85432632516753,14.848997450661892
P004,electronics,2026-02-10,97.90337542418972,78.19999996974204,117.41748583906123,14.848997450661892
P004,electronics,2026-02-11,97.93003499707248,76.07503210430798,119.41806069233652,14.848997450661892
P004,electronics,2026-02-12,95.43967191436903,74.5473303941237,115.59874664462814,14.848997450661892
P004,electronics,2026-02-13,95.66387998313267,73.40048111030438,115.50334862959225,14.848997450661892
P004,electronics,2026-02-14,96.93028441599782,74.95589894947503,117.9473145327865,14.848997450661892
P004,electronics,2026-02-15,97.9096300389174,76.4970896808749,118.22142588542594,14.848997450661892
P004,electronics,2026-02-16,96.00735349573888,73.83230883498629,115.8988601220706,14.848997450661892
P004,electronics,2026-02-17,97.9116232036839,76.16180356832653,118.54486546675582,14.848997450661892
P004,electronics,2026-02-18,98.55543529215565,76.61514637987705,117.44123222508851,14.848997450661892
P004,electronics,2026-02-19,96.67497121151044,75.91213796921605,116.91773304857789,14.848997450661892
P004,electronics,2026-02-20,97.4917797149609,76.37416388981553,118.87910986195224,14.848997450661892
P004,electronics,2026-02-21,99.31067148288692,77.58874793110128,120.83872564781234,14.848997450661892
P004,electronics,2026-02-22,100.78169899128218,79.93060820561358,121.43294316497851,14.848997450661892
P004,electronics,2026-02-23,99.28915645351667,79.3495066532452,120.74392223706548,14.848997450661892
P004,electronics,2026-02-24,101.52083805403431,80.87982816932293,123.68478378477859,14.848997450661892
P004,electronics,2026-02-25,102.3892572387429,81.72262992327077,123.59700342304858,14.848997450661892
P004,electronics,2026-02-26,100.62088015895185,79.60431145279972,121.57791064281342,14.848997450661892
P004,electronics,2026-02-27,101.4437744011607,79.77967824189315,122.68378320572835,14.848997450661892
P004,electronics,2026-02-28,103.1593163467655,81.9183989687947,124.02723863028905,14.848997450661892
P004,electronics,2026-03-01,104.41841023493053,83.4463435595074,124.64540548314999,14.848997450661892
P005,apparel,2026-01-01,109.31666347723713,80.5126848277081,134.6422009251263,11.181799697175032
P005,apparel,2026-01-02,107.69652812508056,82.62416971901072,133.92274195313746,11.181799697175032
P005,apparel,2026-01-03,105.49941622324253,79.29594932004123,133.34787088874603,11.181799697175032
P005,apparel,2026-01-04,106.9134034025403,81.38853888870733,133.54138619183124,11.181799697175032
P005,apparel,2026-01-05,105.54946076307782,79.50492250689871,132.15163317057898,11.181799697175032
P005,apparel,2026-01-06,106.9244429463008,80.4357220495531,135.51278164917557,11.181799697175032
P005,apparel,2026-01-07,104.82570144658308,78.81508395396637,133.1110863197601,11.181799697175032
P005,apparel,2026-01-08,106.12766425242008,79.61450875225732,134.332515282693,11.181799697175032
P005,apparel,2026-01-09,104.84853752825646,76.530477994914,130.5893071747471,11.181799697175032
P005,apparel,2026-01-10,103.06697378502783,77.99991961337376,128.82924881359185,11.181799697175032
P005,apparel,2026-01-11,104.9673308264586,77.35570796364726,131.78904832651597,11.181799697175032
P005,apparel,2026-01-12,104.14828755955105,76.89759341461904,130.2298095156131,11.181799697175032
P005,apparel,2026-01-13,106.11849494480406,78.58090816736548,131.36746799691397,11.181799697175032
P005,apparel,2026-01-14,104.64830011041656,77.2900882451164,131.1519327200191,11.181799697175032
P005,apparel,2026-01-15,106.60047111111419,77.64154569243534,133.40412258162962,11.181799697175032
P005,apparel,2026-01-16,105.97290017751307,78.85602692473611,134.21495448979385,11.181799697175032
P005,apparel,2026-01-17,104.8273984306966,79.25127243999545,133.07206421794595,11.181799697175032
P005,apparel,2026-01-18,107.33219510565903,80.88433950736815,135.03675191339985,11.181799697175032
P005,apparel,2026-01-19,107.06408976778204,80.765125390115,132.08630245598718,11.181799697175032
P005,apparel,2026-01-20,109.517218480398,79.61251778842401,137.29519699472513,11.181799697175032
P005,apparel,2026-01-21,108.44224600571881,83.18390208519652,136.34196315556994,11.181799697175032
P005,apparel,2026-01-22,110.69148372040782,83.50875877829843,138.97021262708088,11.181799697175032
P005,apparel,2026-01-23,110.24772230202497,83.6828443154016,137.75593146722684,11.181799697175032
P005,apparel,2026-01-24,109.16515342434406,83.16562750991966,136.11639041825282,11.181799697175032
P005,apparel,2026-01-25,111.60897894331355,83.21647457365336,139.50875378526416,11.181799697175032
P005,apparel,2026-01-26,111.15083924688047,85.05738202515326,138.22636001801462,11.181799697175032
P005,apparel,2026-01-27,113.2903093492076,85.51867398860257,139.25905196223025,11.181799697175032
P005,apparel,2026-01-28,111.78105786852932,83.9282509548893,138.38316014487324,11.181799697175032
P005,apparel,2026-01-29,113.48975360828773,86.1235211493205,140.15564418348978,11.181799697175032
P005,apparel,2026-01-30,112.41033634633041,81.90506303843881,139.27431720336006,11.181799697175032
P005,apparel,2026-01-31,110.616306718684,83.2001038219257,139.56639568956368,11.181799697175032
P005,apparel,2026-02-01,112.29664099961366,85.91428816528463,139.40950988840532,11.181799697175032
P005,apparel,2026-02-02,111.04366938101586,85.64521123600535,136.52282942047913,11.181799697175032
P005,apparel,2026-02-03,112.38647885434314,84.67320385752586,140.91453966708093,11.181799697175032
P005,apparel,2026-02-04,110.10324420442033,83.06342000303948,135.91617201423966,11.181799697175032
P005,apparel,2026-02-05,111.09318183188937,87.11025084430517,137.51108609481375,11.181799697175032
P005,apparel,2026-02-06,109.37559439421346,83.28199769191652,136.7731822735746,11.181799697175032
P005,apparel,2026-02-07,107.052963772908,78.46857702603764,133.3482412392288,11.181799697175032
P005,apparel,2026-02-08,108.34272489969968,80.10570468120386,135.40378008648187,11.181799697175032
P005,apparel,2026-02-09,106.85728219739036,80.40662191389382,133.88560037700253,11.181799697175032
P005,apparel,2026-02-10,108.1491547563577,82.23223286274207,135.69583487351824,11.181799697175032
P005,apparel,2026-02-11,106.00947045732907,79.97341297260195,132.1105480375587,11.181799697175032
P005,apparel,2026-02-12,107.35311760841007,79.20860622821434,134.53470625570318,11.181799697175032
P005,apparel,2026-02-13,106.20287266178394,79.22210488548642,132.81441172466617,11.181799697175032
P005,apparel,2026-02-14,104.66375861810837,75.54251479942278,132.4445550829778,11.181799697175032
P005,apparel,2026-02-15,106.95128324172045,80.48349347554901,135.6119389834848,11.181799697175032
P005,apparel,2026-02-16,106.66432746524441,79.54392653055535,135.3905164537927,11.181799697175032
P005,apparel,2026-02-17,109.34287656553272,81.50546176650353,136.93842678707787,11.181799697175032
P005,apparel,2026-02-18,108.7536089280632,80.14267304716755,136.13714668359935,11.181799697175032
P005,apparel,2026-02-19,111.78923978175773,83.79943382221244,139.29365659785904,11.181799697175032
P005,apparel,2026-02-20,112.43876175878002,86.00199827011315,139.4615789225876,11.181799697175032
P005,apparel,2026-02-21,112.77410521672066,84.92496755347531,139.77770407050684,11.181799697175032
P005,apparel,2026-02-22,116.97585460164343,89.03364608884543,145.56338386941167,11.181799697175032
P005,apparel,2026-02-23,118.5999706000586,93.2609180734825,145.46834908900993,11.181799697175032
P005,apparel,2026-02-24,123.14898890481682,95.15443158036786,150.4685872604116,11.181799697175032
P005,apparel,2026-02-25,124.34547866700687,98.14085854761449,151.6510981385676,11.181799697175032
P005,apparel,2026-02-26,129.0462231308378,100.86344810671063,154.97094446059668,11.181799697175032
P005,apparel,2026-02-27,131.19906726709556,103.9066732443871,157.5475818089849,11.181799697175032
P005,apparel,2026-02-28,132.84220734298748,105.80425990050705,159.1516707650721,11.181799697175032
P005,apparel,2026-03-01,138.1275340489492,112.32298530242683,164.52063453943487,11.181799697175032
P006,electronics,2026-01-01,203.40098160826747,166.03590523692873,240.5170369494281,15.468513086569224
P006,electronics,2026-01-02,197.45902537575813,159.0071234420771,235.0535473076094,15.468513086569224
P006,electronics,2026-01-03,191.51925473813526,154.08875859197929,228.60227875174724,15.468513086569224
